node	genename	degree	SFS0	SFS4	SFS0_theta_pi	SFS4_theta_pi	differences_0	total_0	differences_2	total_2	differences_4	total_4	JC_distance_0	JC_distance_2	JC_distance_4
90	g17769	14	"[288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[77,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0003844675124951941	0.0064542483660130715	7	289	10	66	30	80	0.024621202735001735	0.1692539982506763	0.5198603854199589
91	g13606	8	"[3056,30,14,11,6,8,5,7,8,1,0,0,0,0,0,0,0,0,0]"	"[1024,45,21,10,12,7,10,12,12,2,0,0,0,0,0,0,0,0,0]"	0.008162663242877148	0.032708032708032714	138	970	27	187	134	363	0.15775445930116647	0.16037158502974672	0.5082428410579691
92	Cre12.g537500	12	"[1958,14,12,3,4,2,8,1,5,0,0,0,0,0,0,0,0,0,0]"	"[545,25,8,15,15,8,8,7,10,1,0,0,0,0,0,0,0,0,0]"	0.007047230119418636	0.047971005640054576	59	579	18	124	51	192	0.10952095095573222	0.16133353471270917	0.3279103548170586
93	Cre01.g026950	1	"[2462,35,23,43,14,3,7,16,9,2,0,0,0,0,0,0,0,0,0]"	"[800,25,21,23,11,7,3,12,9,5,0,0,0,0,0,0,0,0,0]"	0.01715998819828875	0.03901589747980706	520	2700	129	544	303	956	0.22258260176824762	0.285041544437097	0.41190740008072935
94	Cre07.g352350	27	"[1992,4,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	"[545,14,16,3,8,4,2,2,8,1,0,0,0,0,0,0,0,0,0]"	0.0014285155179836406	0.028311601036213267	45	638	5	138	49	217	0.07407331100430935	0.03713629839553542	0.26865916744321405
95	Cre11.g479200	1	"[1270,13,3,3,5,2,1,2,4,0,0,0,0,0,0,0,0,0,0]"	"[436,29,10,6,5,5,1,5,10,1,0,0,0,0,0,0,0,0,0]"	0.007062635747570965	0.0389326334208224	104	1385	62	305	131	546	0.07912067423432609	0.23710051451992326	0.289139132944339
96	Cre01.g040050	2	"[799,5,7,9,5,4,0,0,2,1,0,0,0,0,0,0,0,0,0]"	"[277,17,6,6,3,2,2,5,3,0,0,0,0,0,0,0,0,0,0]"	0.011744281045751632	0.037016675829210186	54	584	20	135	66	223	0.09868226834153948	0.16504641358260122	0.376422744766267
97	Cre07.g339300	3	"[569,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[165,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0018218669581653796	0.010818120351588911	27	572	19	126	54	178	0.04875362273174691	0.16835038368353852	0.3887583421350136
98	g11528	43	"[1827,12,18,16,5,5,6,7,12,0,0,0,0,0,0,0,0,0,0]"	"[539,14,22,11,4,3,4,7,2,1,0,0,0,0,0,0,0,0,0]"	0.013825516230251713	0.03148453230825554	292	1725	79	326	223	574	0.191847380623069	0.2926830855733569	0.5473619881477743
99	g5052	1	"[1429,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"	"[391,3,9,5,8,1,7,4,2,0,0,0,0,0,0,0,0,0,0]"	0.0005887829992332128	0.03114455084359325	49	1440	25	381	93	441	0.03482387707597911	0.06866640659552864	0.24760732617717404
100	Cre02.g099900	1	"[358,17,1,1,7,0,6,4,2,0,0,0,0,0,0,0,0,0,0]"	"[140,10,2,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0]"	0.02736515481613521	0.030418876145846183	239	704	38	81	123	269	0.45200219669537195	0.7366514526177736	0.7055632720832368
101	Cre13.g576850	4	"[961,10,1,1,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0]"	"[252,9,3,1,5,5,9,2,3,2,0,0,0,0,0,0,0,0,0]"	0.00781400030461357	0.047234013880466275	106	1068	42	222	109	338	0.1064618261276753	0.21801719513680223	0.4215632366090632
102	g9777	11	"[976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[261,3,10,0,6,1,3,1,4,1,0,0,0,0,0,0,0,0,0]"	0.0	0.03304034257381113	0	975	15	254	47	290	-0.0	0.06150986374562635	0.1825976653538755
103	Cre10.g453350	143	"[1279,6,2,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0]"	"[330,16,7,4,6,3,3,2,9,4,0,0,0,0,0,0,0,0,0]"	0.0029469895718019098	0.04461124727668845	44	583	15	119	43	185	0.07954467897024316	0.13800273223270457	0.27819984342434134
104	Cre09.g391600	63	"[5373,122,89,23,18,32,26,32,18,5,0,0,0,0,0,0,0,0,0]"	"[1813,61,35,9,12,21,8,16,13,7,0,0,0,0,0,0,0,0,0]"	0.017343384431732493	0.026255180434747002	2313	6203	501	1178	1189	2195	0.5156404562739857	0.6278719788698705	0.9607687243398866
105	Cre10.g422150	2	"[1153,11,8,2,2,5,2,1,4,1,0,0,0,0,0,0,0,0,0]"	"[295,14,11,2,3,5,5,5,4,1,0,0,0,0,0,0,0,0,0]"	0.008751243699049565	0.04393293549303779	34	879	32	203	64	244	0.03971344160675073	0.17696324820310183	0.3227719947974186
106	Cre06.g297850	3	"[11451,47,24,38,25,10,19,6,8,9,0,0,0,0,0,0,0,0,0]"	"[3188,116,68,98,74,50,52,46,32,33,0,0,0,0,0,0,0,0,0]"	0.004788647434568912	0.049530201575794894	506	11114	256	2443	847	3583	0.04696863855194102	0.11287208364512266	0.2839627004357682
107	Cre12.g506050	7	"[1450,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0]"	"[388,16,4,2,2,2,4,5,4,1,0,0,0,0,0,0,0,0,0]"	0.0017751956749778098	0.027579256001466004	113	1514	59	405	91	448	0.07861685522149223	0.1619757849331038	0.23688971206385784
108	g8693	81	"[2245,17,4,13,6,4,5,6,12,1,0,0,0,0,0,0,0,0,0]"	"[689,41,12,14,14,4,12,6,22,1,0,0,0,0,0,0,0,0,0]"	0.009779902737864133	0.04749188018765789	284	674	87	131	201	287	0.6188440867315019	1.6253603415742062	2.0362824274448856
109	Cre17.g708100	14	"[442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[120,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"	0.0	0.010562091503267973	19	450	14	100	51	128	0.04345727647527485	0.15496068702224935	0.5682642762731374
110	Cre09.g412750	13	"[2142,3,1,6,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0]"	"[686,21,12,14,8,5,1,1,2,0,0,0,0,0,0,0,0,0,0]"	0.002307874030056879	0.021376906318082787	251	653	47	80	204	308	0.5388585580978578	1.1470464035704229	1.609935633388098
111	g11503	30	"[604,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[181,4,2,1,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0]"	0.003753105374830737	0.02740453203277927	229	691	51	149	93	220	0.4373747889315771	0.45712286345476527	0.621959516163394
112	Cre10.g453450	1	"[220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[47,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.014225297962322183	0	221	3	57	7	51	-0.0	0.05456951571182124	0.15159313806760077
113	Cre06.g279750	1	"[759,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[177,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0007557994726580952	0.00741443530817345	12	762	14	178	46	188	0.015915716612164066	0.08308882985155418	0.29616224908322064
114	Cre10.g425050	3	"[2018,16,9,5,1,10,12,6,1,0,0,0,0,0,0,0,0,0,0]"	"[564,32,13,13,1,23,7,8,7,1,0,0,0,0,0,0,0,0,0]"	0.009111954053356986	0.0474515665758082	270	2081	115	431	241	689	0.1424572726365712	0.329765052453761	0.47104840532119924
115	Cre05.g241100	15	"[269,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[54,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"	0.002346237640355287	0.039111941072725386	1	150	7	46	7	29	0.006696473058225989	0.17007998952359135	0.2912780060616482
116	g4381	1	"[1381,38,13,7,9,5,1,5,5,1,0,0,0,0,0,0,0,0,0]"	"[524,25,13,8,5,5,6,3,2,3,0,0,0,0,0,0,0,0,0]"	0.014026634544602823	0.03160141722233226	458	860	95	155	218	313	0.9286062749558894	1.27453961182278	1.980092144862973
117	Cre01.g043600	3	"[798,8,7,1,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0]"	"[265,12,6,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0]"	0.008991879580114872	0.017662889838749803	47	286	20	59	38	90	0.18549479032721294	0.45107906555283483	0.6208030008995326
118	Cre02.g076100	29	"[3852,41,12,12,9,15,14,6,17,0,0,0,0,0,0,0,0,0,0]"	"[1203,37,22,19,18,18,28,16,9,2,0,0,0,0,0,0,0,0,0]"	0.009743129696993594	0.04047333219001886	653	1192	223	368	270	455	0.9831816312621442	1.2375817141237708	1.1748153955128071
119	Cre16.g679450	4	"[372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[83,1,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0]"	0.0	0.029519500107735405	1	375	4	102	18	92	0.002671418674770431	0.040278134228895826	0.22671065390470024
120	Cre05.g237150	116	"[235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"	0.0013513140840020958	0.009453781512605041	121	348	21	78	56	97	0.4671584885350417	0.33351436594608436	1.1014729858353947
121	Cre01.g025150	16	"[730,2,3,4,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0]"	"[212,7,8,4,1,1,3,3,0,3,0,0,0,0,0,0,0,0,0]"	0.006509628459885072	0.03689299411224545	55	663	30	133	58	221	0.08791318852064024	0.26831222630137336	0.3230001750615861
122	Cre10.g439100	2	"[1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[273,4,6,6,1,5,2,0,0,2,0,0,0,0,0,0,0,0,0]"	0.0	0.026602837344525326	15	1071	11	249	39	302	0.014138024678098268	0.04553121999161427	0.1417245746344674
123	Cre08.g360900	51	"[287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.0	4	289	0	69	4	76	0.01397013615537578	-0.0	0.05456951571182124
124	Cre16.g654300	2	"[1010,8,4,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0]"	"[251,15,6,4,0,6,6,2,1,1,0,0,0,0,0,0,0,0,0]"	0.00477651378011522	0.0394842868654311	96	1187	30	241	115	362	0.08557803675619621	0.1361190190736844	0.4131795970453367
125	Cre08.g364350	2	"[594,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0]"	"[163,6,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0]"	0.003958544038802432	0.01719399881164587	36	550	17	122	35	143	0.06848861890109056	0.15415488517197135	0.2962726731116887
126	g17324	18	"[1088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[331,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.00027008048398422733	0.008620689655172414	37	901	17	197	55	294	0.04223253272898213	0.09167591500588151	0.2151948750523373
127	Cre13.g576150	87	"[1343,19,14,3,3,2,3,8,5,3,0,0,0,0,0,0,0,0,0]"	"[385,15,14,3,4,2,6,3,2,1,0,0,0,0,0,0,0,0,0]"	0.01248025938814585	0.03149275035684772	123	1094	47	240	110	367	0.12180854762596866	0.22695579200134242	0.3826652226532452
128	Cre10.g428350	1	"[322,5,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[93,0,3,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0]"	0.01219914276294098	0.03594771241830065	115	411	33	98	56	128	0.35019484093269165	0.4469875740797232	0.656601553015425
129	g6850	3	"[1692,10,4,4,13,3,5,0,5,4,0,0,0,0,0,0,0,0,0]"	"[516,9,11,7,13,14,7,2,4,0,0,0,0,0,0,0,0,0,0]"	0.009334385095034184	0.03852061121761455	66	505	26	132	46	164	0.14360415560741882	0.22849530673964902	0.35128420013905026
130	Cre13.g592350	1	"[546,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[140,7,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0019146899266035528	0.014759987880361855	21	433	19	130	32	118	0.05013799567196301	0.16256531491157905	0.33657143539611645
131	Cre10.g457850	2	"[381,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0]"	"[113,3,1,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0]"	0.006987279140130051	0.030307822053552605	10	354	21	85	37	107	0.02879432327867576	0.2996999914918247	0.4636121464741778
132	g16934	1	"[261,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0]"	"[72,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.008950346307677302	0.017285861713106292	24	325	9	75	22	98	0.07773942998450266	0.13076504035858336	0.2667776989118254
133	Cre02.g145900	8	"[508,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0]"	"[130,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0]"	0.004425116350041962	0.0203234578502934	25	345	21	77	39	105	0.07620763230808683	0.3389888428072928	0.5127513274540512
134	g681	17	"[1958,41,17,5,15,5,3,11,0,0,0,0,0,0,0,0,0,0,0]"	"[652,14,14,10,14,3,3,7,1,0,0,0,0,0,0,0,0,0,0]"	0.011748803333174308	0.026853824166621156	240	1079	78	233	140	380	0.2638411408968786	0.44341953690302127	0.5068165783860571
135	g10679	24	"[554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[137,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0007654713537066478	0.0112893642305407	5	557	2	127	11	145	0.009030813506449312	0.015915716612164066	0.07997885332748879
136	Cre10.g440150	53	"[264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[59,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"	0.0004192872117400419	0.012123128821421041	21	275	14	71	12	66	0.08053707077894556	0.22878477027083782	0.20822380244870964
137	Cre01.g047750	41	"[368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[82,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0]"	0.0	0.01252723311546841	4	369	1	89	10	83	0.010919210156674547	0.011320969666863762	0.13133898337492245
138	Cre06.g260750	42	"[4057,55,34,22,10,6,2,4,10,3,0,0,0,0,0,0,0,0,0]"	"[1347,36,40,17,10,2,1,9,11,5,0,0,0,0,0,0,0,0,0]"	0.008487557129283627	0.023866380110907692	1093	4252	271	753	721	1507	0.3147574661768435	0.49024056741730815	0.7619009324426027
139	Cre16.g650625	19	"[2678,11,22,4,4,10,5,9,7,7,0,0,0,0,0,0,0,0,0]"	"[836,7,17,8,2,11,6,8,7,6,0,0,0,0,0,0,0,0,0]"	0.009779029493552952	0.028389623103279492	510	2257	157	501	329	771	0.268884142390873	0.4057458775465199	0.6311624192022005
140	Cre10.g425800	172	"[456,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0]"	"[93,4,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0]"	0.0035663540778630293	0.04653836843379327	16	342	8	89	16	79	0.04830643129875627	0.0957473581920679	0.2360764099780142
141	Cre08.g378550	2	"[161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.01384083044982699	66	219	15	54	24	54	0.3854058049615119	0.34696764146108483	0.6734561949044688
142	Cre02.g101700	10	"[434,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0]"	"[135,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"	0.006772009029345373	0.010550887021475257	51	348	16	80	37	104	0.16305965745391854	0.2326161962278796	0.48235256998896303
143	Cre12.g492750	116	"[6337,56,31,16,20,12,4,12,3,14,0,0,0,0,0,0,0,0,0]"	"[1957,72,44,20,36,15,7,15,17,18,0,0,0,0,0,0,0,0,0]"	0.007184016317262237	0.03266489088441677	480	6543	141	1378	651	2267	0.07720130972178707	0.11000989910102157	0.36202475688153596
144	Cre03.g204950	4	"[1300,18,4,2,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0]"	"[369,13,5,5,0,3,7,6,1,0,0,0,0,0,0,0,0,0,0]"	0.0057367282997219885	0.029515636735541813	134	1212	38	243	126	403	0.11961154861809892	0.17537359912541892	0.40451328585189295
145	Cre15.g640600	5	"[641,3,5,1,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0]"	"[205,5,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0]"	0.007749624456581211	0.014736141370128299	66	319	14	73	52	96	0.24208004419728826	0.22149114675730386	0.9607003840965482
146	Cre09.g410800	251	"[1033,4,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[252,9,3,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0032617253402316944	0.029527650303620267	55	1055	32	180	101	290	0.05403317886944212	0.20290934265659527	0.4682306831422376
147	Cre13.g581650	47	"[317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.003109334348626182	2	315	1	63	13	101	0.006376233941490458	0.01604339248598817	0.1412098997831889
148	Cre12.g517350	54	"[354,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[107,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0022214878460747596	0.01051693404634581	5	356	6	64	30	106	0.014178115979364542	0.10014854446839197	0.3553382640642311
149	Cre09.g392750	51	"[757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"	"[181,5,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0]"	0.0006898097849517996	0.018568795039383273	66	765	34	198	43	197	0.09165342068569565	0.19500760143634494	0.2579588231129704
150	Cre12.g508300	23	"[302,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[84,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.007445480889227321	0.020247229326513214	17	308	12	64	23	89	0.057331271624956506	0.21576155433883568	0.31684701335755155
151	Cre01.g029850	2	"[1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[240,9,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0]"	0.0	0.018259962869713386	16	986	34	262	52	244	0.016405302059486954	0.1424883221546428	0.250716622230202
152	Cre17.g720250	10	"[546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[166,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0]"	0.0	0.008599931200550396	36	489	7	113	27	155	0.07748821052101951	0.06465539640091214	0.19822621785578795
153	Cre10.g433050	33	"[1809,8,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0]"	"[505,22,4,6,0,3,1,5,6,5,0,0,0,0,0,0,0,0,0]"	0.001668065689503024	0.027094260804261857	116	1844	48	433	134	582	0.0657023635077144	0.11995581297147201	0.27503032335657057
154	Cre16.g649350	39	"[722,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[184,3,5,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0]"	0.0022655554656525606	0.03198172472872644	64	639	20	156	56	175	0.10750622507426219	0.14059721722077992	0.41721599838206114
155	Cre06.g298300	7	"[2686,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	"[836,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"	0.0004616468644459023	0.0029315079088834744	152	2601	52	509	198	823	0.06084145109646974	0.10982336437598837	0.290105045641478
156	Cre07.g333450	2	"[1309,1,6,5,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[433,1,3,4,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0]"	0.00632526873817993	0.021881216254617787	545	1510	151	311	286	498	0.49222995850415635	0.7817605875614788	1.0884594084069776
157	Cre07.g315100	7	"[256,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[78,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	0.0019935902288843463	0.02023781400110245	16	258	8	54	17	80	0.06473017766577448	0.16504641358260122	0.2498583348964037
158	Cre17.g737050	7	"[796,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[211,4,2,2,9,2,1,0,0,2,0,0,0,0,0,0,0,0,0]"	0.0014687522949254608	0.030575892731913936	87	852	32	171	80	245	0.10976730607532958	0.21527438316223899	0.4286939842366038
159	Cre06.g296500	3	"[1250,1,6,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0]"	"[380,6,7,0,5,1,0,5,2,0,0,0,0,0,0,0,0,0,0]"	0.0037872329432431734	0.01957564635049422	91	1259	23	249	117	408	0.0760037803543124	0.09857246212317403	0.36137856516955374
160	Cre09.g393300	2	"[1013,8,1,4,1,4,0,0,5,2,0,0,0,0,0,0,0,0,0]"	"[318,17,0,6,1,5,2,5,3,0,0,0,0,0,0,0,0,0,0]"	0.007719722442605816	0.03128833232639461	136	969	44	222	117	349	0.15539221752897606	0.23016320957678765	0.4442862999731562
161	Cre16.g657450	2	"[1123,12,7,0,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0]"	"[307,12,8,1,5,1,7,5,0,0,0,0,0,0,0,0,0,0,0]"	0.006825048608631079	0.032849748762703544	290	1228	82	273	189	384	0.28361563028557013	0.38372996704391155	0.800880472501017
162	Cre16.g659950	26	"[1307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[338,9,3,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0]"	0.0001697648756472286	0.01906468958774646	21	1305	16	326	40	364	0.016267097793190854	0.050759323935500485	0.1188250062144444
163	Cre02.g112000	1	"[925,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[280,16,5,6,4,1,1,6,1,1,0,0,0,0,0,0,0,0,0]"	0.002396978691974302	0.034328996396066215	60	907	41	194	84	312	0.06925331631858392	0.24824176140501114	0.33351436594608436
164	Cre10.g433750	1	"[1544,9,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0]"	"[474,15,6,2,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0]"	0.0016119485687659779	0.015675961377318845	127	1411	33	295	132	465	0.09588308228044781	0.12114181290602694	0.35670803810619306
165	Cre02.g118600	19	"[938,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0]"	"[289,5,1,6,1,4,1,0,4,1,0,0,0,0,0,0,0,0,0]"	0.001795133040844475	0.024635495223730517	19	952	15	159	82	316	0.020228337581094203	0.1008227018171548	0.31847626816191343
166	g9671	8	"[1223,13,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[353,8,4,5,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0]"	0.0025522823192615745	0.01493681917211329	116	1280	51	283	127	396	0.09658559239944363	0.20610665213668117	0.4184502763143283
167	Cre05.g239500	1	"[1313,4,6,6,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0]"	"[344,13,5,10,11,11,4,3,6,0,0,0,0,0,0,0,0,0,0]"	0.0048383624907048645	0.05076199193846253	107	1334	37	304	106	416	0.08483161456822899	0.13280415068085813	0.3113452642649258
168	Cre13.g566850	144	"[465,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0]"	"[127,1,10,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0]"	0.004088443888193575	0.0314913844325609	19	456	11	79	35	139	0.04286881037996148	0.15402746417268418	0.3068015367085971
169	Cre14.g619950	3	"[225,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[41,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.00816292182108895	0.02886710239651416	83	291	20	66	36	72	0.3588872077448405	0.3881868046716528	0.8239592165010822
170	g7545	1	"[1617,51,9,5,3,3,7,7,7,3,0,0,0,0,0,0,0,0,0]"	"[564,29,9,4,3,3,6,5,6,1,0,0,0,0,0,0,0,0,0]"	0.013701820291979723	0.028031953522149607	212	1721	56	353	188	641	0.13456536102159053	0.17823646556291323	0.3720212864932968
171	Cre10.g420500	12	"[2168,14,14,2,5,8,4,2,2,1,0,0,0,0,0,0,0,0,0]"	"[633,28,10,7,8,11,11,11,0,6,0,0,0,0,0,0,0,0,0]"	0.006650768415474298	0.039657426188866356	474	2802	142	648	277	894	0.19170471027183528	0.2591752248953215	0.3997069761482064
172	Cre07.g328500	1	"[1311,12,2,3,7,1,5,6,4,0,0,0,0,0,0,0,0,0,0]"	"[339,14,2,9,7,2,16,14,5,0,0,0,0,0,0,0,0,0,0]"	0.009685394019438518	0.06181917211328976	161	1301	40	302	117	407	0.13524381625729007	0.14573527937941388	0.36252018473310843
173	Cre02.g077750	2	"[1337,6,1,2,2,4,0,2,7,1,0,0,0,0,0,0,0,0,0]"	"[369,13,3,5,5,8,10,3,6,1,0,0,0,0,0,0,0,0,0]"	0.006675112531552023	0.04409833279253388	1615	2809	357	578	646	942	1.0911984730374709	1.30095079154108	1.8432598778158393
174	Cre01.g026300	1	"[2995,35,11,8,12,11,17,7,7,3,0,0,0,0,0,0,0,0,0]"	"[806,32,16,8,19,6,10,8,7,4,0,0,0,0,0,0,0,0,0]"	0.011068604303709035	0.03631874875132004	546	3351	171	757	314	1009	0.1837050809028275	0.268781116184362	0.4020207534291637
175	Cre01.g007350	6	"[757,4,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"	"[221,7,4,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0]"	0.0036546911785954083	0.02172321210641933	49	772	25	156	71	239	0.06631910327012083	0.18028901831153687	0.37825358444784773
176	Cre17.g727150	10	"[1452,35,15,0,21,4,3,4,8,0,0,0,0,0,0,0,0,0,0]"	"[460,21,10,1,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0]"	0.015576918186210929	0.018683436189880998	383	1510	100	318	214	493	0.3095824048609026	0.407624238525752	0.64843120794251
177	g11553	223	"[649,3,1,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0]"	"[165,5,4,6,4,2,1,5,1,0,0,0,0,0,0,0,0,0,0]"	0.007018269155051579	0.04653052931016966	47	658	14	158	64	206	0.0750625939177369	0.09429441687774014	0.40113318422393973
178	Cre12.g536550	2	"[1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[309,3,0,5,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0]"	0.0	0.016510809451985926	6	1270	19	341	61	306	0.004739352263608826	0.05789675457416121	0.23172545978113757
179	Cre01.g050000	1	"[329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	"[90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"	0.00033670033670033666	0.0032320620555914676	9	218	7	48	15	69	0.04246417049963095	0.16216733135222694	0.2567146548649745
