number,reinhardtii_gene,Gene_name,diff_0,total_0,JC_distance_0,diff_2,total_2,JC_distance_2,diff_4,total_4,JC_distance_4,SFS0,SFS0_theta_pi,SFS4,SFS4_theta_pi,connectivity,max_connectivity,sum_connectivity
288,Cre02_g076300_t1_3|PACid:26899588,Cre02.g076300,112,780,0.159387344,34,158,0.25362107,65,224,0.366926243,"[671, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002243106,"[183, 1, 1, 0, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020386738,"[['490', '4'], ['491', '4']]",4,8
572,Cre03_g193500_t1_2|PACid:26902114,Cre03.g193500,212,2134,0.106569039,47,401,0.127447368,215,742,0.366239619,"[2030, 5, 2, 8, 4, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003512992,"[642, 25, 6, 8, 6, 2, 4, 6, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.026217748,"[['1003', '5'], ['1258', '5'], ['1005', '5'], ['1035', '5'], ['1000', '5'], ['999', '5'], ['1261', '5'], ['1023', '5'], ['1263', '5'], ['1010', '5'], ['997', '5'], ['1031', '4'], ['1009', '5'], ['1017', '5'], ['1011', '5'], ['1259', '5'], ['1257', '5'], ['1008', '5'], ['1015', '5'], ['1001', '4'], ['1002', '5'], ['1024', '5'], ['1026', '5'], ['1014', '5'], ['1022', '5'], ['1019', '4'], ['1007', '4'], ['1027', '5'], ['1260', '5'], ['1036', '5'], ['1012', '5'], ['996', '5'], ['1020', '5'], ['1032', '5'], ['1029', '5'], ['1013', '4'], ['995', '4'], ['1004', '5'], ['998', '5'], ['1016', '5'], ['1033', '5'], ['1028', '5'], ['1018', '5'], ['1030', '5'], ['1021', '5'], ['1034', '5'], ['1262', '5'], ['1006', '5'], ['1025', '4']]",5,238
483,Cre09_g409100_t1_2|PACid:26895873,Cre09.g409100,65,562,0.125614153,13,114,0.123697361,57,197,0.365559887,"[560, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001674404,"[170, 8, 5, 4, 3, 0, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04397806,"[['492', '3']]",3,3
658,Cre09_g396000_t1_2|PACid:26896019,Cre09.g396000,81,1135,0.07499304,39,216,0.206558985,94,325,0.365381905,"[1133, 1, 3, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002887711,"[264, 9, 8, 13, 4, 8, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.047651862,"[['2011', '2'], ['2010', '2'], ['2074', '2']]",2,6
554,Cre02_g098350_t1_3|PACid:26899374,Cre02.g098350,135,1538,0.093352381,54,312,0.196773198,144,499,0.364318761,"[1480, 15, 10, 3, 1, 4, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007373339,"[406, 20, 10, 2, 1, 14, 4, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036088573,"[['2027', '5']]",5,5
723,Cre14_g621650_t1_3|PACid:26891223,Cre14.g621650,55,535,0.110567713,12,110,0.117889188,47,163,0.363939169,"[657, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008827,"[156, 16, 4, 4, 4, 3, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.053695324,"[['1487', '4']]",4,4
454,Cre13_g576400_t1_2|PACid:26898605,Cre13.g576400,142,853,0.188234649,53,204,0.318950802,70,243,0.363488133,"[792, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001965699,"[224, 4, 4, 1, 2, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021641852,"[['1414', '4']]",4,4
633,Cre03_g153900_t1_2|PACid:26902691,Cre03.g153900,70,999,0.073562593,23,227,0.108852092,95,330,0.363184489,"[1057, 1, 9, 3, 2, 3, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008754793,"[324, 7, 8, 4, 0, 4, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034272989,"[['1430', '6'], ['1431', '6'], ['1429', '6'], ['1432', '6'], ['1428', '6']]",6,30
167,Cre02_g073900_t1_3|PACid:26900988,Cre02.g073900,66,1074,0.06411669,35,251,0.154275219,97,337,0.363111525,"[769, 7, 2, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005065982,"[226, 3, 1, 7, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022715097,"[['241', '5'], ['238', '5'], ['247', '3']]",5,13
116,Cre13_g586250_t1_2|PACid:26898679,Cre13.g586250,67,407,0.185857928,20,93,0.253430218,40,139,0.363007603,"[345, 4, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007744274,"[104, 5, 4, 0, 4, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.045379669,"[['622', '5']]",5,5
735,Cre17_g720950_t1_1|PACid:26896351,Cre17.g720950,76,709,0.11567178,20,162,0.134891598,65,226,0.362749392,"[691, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00148587,"[209, 9, 6, 2, 2, 3, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03303825,"[['1449', '4'], ['1448', '4'], ['1446', '4'], ['1444', '4'], ['1443', '4'], ['196', '4'], ['1447', '4'], ['1445', '4']]",4,32
436,Cre07_g328500_t1_3|PACid:26889385,Cre07.g328500,161,1301,0.135243816,40,302,0.145735279,117,407,0.362520185,"[1311, 12, 2, 3, 7, 1, 5, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009685394,"[339, 14, 2, 9, 7, 2, 16, 14, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.061819172,"[['170', '5']]",5,5
402,Cre16_g648850_t1_2|PACid:26892727,Cre16.g648850,84,744,0.122363731,23,149,0.172830604,75,261,0.362337032,"[714, 14, 10, 2, 5, 4, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014965245,"[222, 6, 14, 7, 4, 6, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.051161538,"[['447', '4'], ['464', '5']]",5,9
413,Cre03_g208050_t1_2|PACid:26901281,Cre03.g208050,16,392,0.04196899,9,81,0.120256988,33,115,0.361689188,"[391, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001774991,"[111, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009634888,"[['1657', '3'], ['1545', '3'], ['1544', '3'], ['1537', '3']]",3,12
353,Cre02_g085900_t1_2|PACid:26900328,Cre02.g085900,23,649,0.036303773,25,140,0.203950287,57,199,0.360840352,"[636, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002785147,"[174, 4, 1, 3, 0, 0, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.026282118,"[['780', '4'], ['776', '4'], ['779', '4']]",4,12
131,Cre02_g093450_t1_2|PACid:26900722,Cre02.g093450,19,712,0.027171704,23,161,0.15848182,65,227,0.360697104,"[708, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002429209,"[206, 2, 5, 1, 2, 0, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.023906259,"[['877', '3'], ['1628', '3'], ['1390', '3'], ['876', '3'], ['878', '3']]",3,15
647,Cre12_g557750_t1_3|PACid:26907750,Cre12.g557750,24,437,0.057034596,25,98,0.311791206,42,147,0.35967981,"[617, 6, 4, 5, 0, 3, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009086811,"[168, 4, 10, 4, 0, 6, 1, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.049364469,"[['1299', '4'], ['1335', '4'], ['1313', '4'], ['1325', '4'], ['1316', '4'], ['1322', '4'], ['1300', '4'], ['1328', '4'], ['1312', '4'], ['1323', '4'], ['1304', '4'], ['233', '4'], ['1311', '4'], ['1315', '4'], ['1329', '4'], ['1317', '4'], ['1330', '4'], ['1309', '4'], ['1310', '4'], ['1296', '4'], ['1326', '4'], ['1302', '4'], ['1295', '4'], ['1305', '4'], ['1298', '4'], ['1308', '4'], ['244', '4'], ['1327', '4'], ['1331', '4'], ['1321', '4'], ['1320', '4'], ['1314', '4'], ['1297', '4'], ['1318', '4'], ['1307', '4'], ['1333', '4'], ['1334', '4'], ['1294', '4'], ['1332', '4'], ['1306', '4'], ['1303', '4'], ['1301', '4'], ['1319', '4'], ['240', '4'], ['1324', '4']]",4,180
383,Cre06_g292350_t1_2|PACid:26893676,Cre06.g292350,111,1037,0.11549248,35,224,0.175211138,96,337,0.358311509,"[796, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002382643,"[247, 7, 1, 0, 4, 1, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025656034,"[['2108', '4'], ['1819', '4'], ['1825', '4'], ['1869', '4']]",4,16
674,Cre03_g182300_t1_3|PACid:26901524,Cre03.g182300,11,636,0.017498143,21,161,0.143291428,47,165,0.358282511,"[881, 1, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002085314,"[236, 3, 3, 4, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017941307,"[['857', '2'], ['858', '2'], ['859', '2']]",2,6
47,Cre03_g192050_t1_1|PACid:26902663,Cre03.g192050,143,1118,0.140237677,39,212,0.211059345,95,334,0.357609892,"[1067, 4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001550388,"[294, 11, 5, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013237888,"[['2028', '2']]",2,2
661,Cre06_g264450_t1_2|PACid:26893725,Cre06.g264450,64,967,0.06928833,18,217,0.087905373,98,345,0.357008986,"[924, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001602361,"[312, 8, 0, 2, 3, 0, 1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018662887,"[['2106', '4'], ['2137', '4'], ['1867', '4'], ['1954', '4'], ['1889', '4']]",4,20
524,Cre01_g038600_t1_2|PACid:26903904,Cre01.g038600,144,954,0.168537837,34,222,0.171309498,73,257,0.356990832,"[825, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000885159,"[202, 7, 4, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014758592,"[['1149', '8'], ['1150', '8'], ['1213', '8'], ['1144', '8'], ['1146', '8'], ['1209', '8'], ['943', '8'], ['1147', '8'], ['1212', '8'], ['1143', '8'], ['1145', '8'], ['1151', '8'], ['1215', '8'], ['1038', '8'], ['1216', '8'], ['1152', '8'], ['1214', '8'], ['1210', '8'], ['1148', '8'], ['1211', '8']]",8,160
642,Cre12_g538450_t1_2|PACid:26907571,Cre12.g538450,69,810,0.090423509,24,163,0.163914658,70,247,0.355951937,"[746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[209, 8, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012016765,"[['965', '5'], ['966', '5'], ['967', '5']]",5,15
64,Cre06_g305900_t1_3|PACid:26893396,Cre06.g305900,63,683,0.098424946,29,154,0.216844587,59,209,0.354179235,"[754, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001164054,"[196, 12, 0, 1, 3, 5, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030905273,"[['2042', '2'], ['1982', '2'], ['2040', '2'], ['1981', '2']]",2,8
698,Cre03_g174400_t1_2|PACid:26901330,Cre03.g174400,39,548,0.07477452,25,113,0.262152417,44,156,0.35378587,"[524, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00255001,"[138, 1, 4, 0, 3, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03034238,"[['1573', '4']]",4,4
460,Cre16_g659850_t1_2|PACid:26892260,Cre16.g659850,34,465,0.076932495,16,112,0.15848182,42,149,0.35351011,"[458, 2, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003986365,"[123, 5, 6, 1, 2, 1, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.043754539,"[['566', '5']]",5,5
563,Cre12_g555500_t1_2|PACid:26906754,Cre12.g555500,86,870,0.106000544,16,146,0.118472335,98,349,0.351786731,"[820, 5, 3, 1, 5, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006769653,"[300, 10, 1, 2, 1, 1, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022189946,"[['223', '5']]",5,5
468,Cre06_g271400_t1_3|PACid:26894537,Cre06.g271400,24,562,0.043968633,17,129,0.144925193,51,182,0.350856179,"[630, 7, 4, 1, 0, 0, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008939165,"[194, 8, 3, 3, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030670984,"[['71', '4'], ['63', '4'], ['73', '4']]",4,12
441,Cre07_g355650_t1_3|PACid:26889429,Cre07.g355650,143,1388,0.11082525,31,247,0.137348701,128,457,0.350645068,"[1048, 5, 4, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003049288,"[321, 2, 3, 8, 6, 0, 2, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.029729225,"[['1943', '2']]",2,2
165,Cre16_g653350_t1_2|PACid:26891448,Cre16.g653350,98,1020,0.102814341,41,253,0.182580279,80,286,0.350059154,"[1156, 4, 2, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003119811,"[300, 10, 8, 4, 4, 6, 8, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04145117,"[['1499', '5'], ['1512', '5'], ['1538', '3'], ['1503', '5'], ['1541', '3'], ['1543', '3'], ['1511', '5'], ['1505', '5'], ['1508', '5'], ['1535', '5'], ['1530', '5'], ['1523', '5'], ['1524', '5'], ['1504', '5'], ['1494', '5'], ['1506', '5'], ['1507', '5'], ['1492', '5'], ['1540', '3'], ['1501', '5'], ['1514', '5'], ['1487', '4'], ['1522', '6'], ['1545', '3'], ['1542', '3'], ['1544', '3'], ['1518', '4'], ['1513', '5'], ['1500', '5'], ['1521', '5'], ['1498', '5'], ['1509', '5'], ['1488', '5'], ['1526', '5'], ['1529', '5'], ['1534', '5'], ['1537', '3'], ['1527', '5'], ['1532', '5'], ['1525', '5'], ['1520', '5'], ['1531', '4'], ['1539', '3'], ['1533', '5'], ['1510', '5'], ['1536', '5'], ['1659', '5'], ['1528', '5']]",6,220
673,Cre12_g503550_t1_2|PACid:26907662,Cre12.g503550,1,399,0.002510463,4,93,0.044293312,33,118,0.349964648,"[403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[105, 2, 1, 0, 3, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.035919781,"[['1674', '3']]",3,3
466,Cre12_g530550_t1_3|PACid:26907926,Cre12.g530550,80,1164,0.072084251,38,241,0.177015009,108,387,0.349022437,"[1133, 3, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002758605,"[356, 16, 4, 2, 1, 2, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019388289,"[['193', '5'], ['192', '5']]",5,10
455,Cre02_g106200_t1_2|PACid:26899544,Cre02.g106200,53,661,0.084799868,21,146,0.159691498,53,190,0.348827531,"[619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[172, 1, 3, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016464874,"[['2113', '4'], ['2114', '4'], ['2130', '4'], ['2111', '4'], ['2154', '4'], ['2071', '4'], ['2112', '4']]",4,28
505,Cre12_g555450_t1_2|PACid:26906594,Cre12.g555450,20,575,0.035615,21,139,0.168707799,41,147,0.348770527,"[573, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000727479,"[136, 2, 3, 1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.031188314,"[['785', '5'], ['791', '5'], ['792', '5'], ['790', '5'], ['793', '5']]",5,25
263,Cre16_g659200_t1_1|PACid:26892702,Cre16.g659200,113,1166,0.103771592,45,263,0.19421104,97,348,0.348490485,"[1131, 10, 7, 2, 4, 4, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00877252,"[316, 18, 7, 4, 6, 6, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.038627985,"[['1706', '7']]",7,7
4,Cre10_g433250_t1_2|PACid:26905219,Cre10.g433250,102,1238,0.087277848,39,237,0.185778237,99,356,0.347463509,"[632, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000505144,"[189, 7, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012779241,"[['2042', '2'], ['1810', '4'], ['1982', '2'], ['2040', '2'], ['1981', '2'], ['1979', '4']]",4,16
589,Cre13_g580700_t1_3|PACid:26898684,Cre13.g580700,69,832,0.087886691,23,173,0.146339902,82,296,0.345776219,"[1017, 10, 8, 2, 0, 5, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007678334,"[313, 16, 13, 3, 0, 4, 3, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034931009,"[['441', '6'], ['363', '5']]",6,11
513,Cre02_g109600_t1_2|PACid:26900043,Cre02.g109600,20,568,0.03606464,22,130,0.191789791,49,177,0.345473617,"[635, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00120048,"[182, 5, 1, 4, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030468572,"[['780', '4'], ['776', '4'], ['779', '4']]",4,12
245,Cre03_g181400_t1_3|PACid:26902868,Cre03.g181400,140,1840,0.08022909,71,403,0.200816335,169,613,0.343664304,"[1879, 18, 1, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00357221,"[574, 14, 4, 20, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019933067,"[['1413', '4']]",4,4
234,Cre12_g557950_t1_2|PACid:26907281,Cre12.g557950,14,568,0.025061998,23,186,0.135129996,35,127,0.343501831,"[570, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00019459,"[113, 10, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014745098,"[['1703', '2'], ['1702', '2']]",2,4
125,Cre03_g166950_t1_2|PACid:26901168,Cre03.g166950,177,1130,0.175700352,59,273,0.254922673,107,389,0.342670284,"[1065, 16, 15, 4, 5, 2, 2, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013713819,"[350, 11, 14, 3, 2, 2, 7, 2, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036703123,"[['857', '2'], ['858', '2'], ['859', '2']]",2,6
677,Cre14_g611600_t1_2|PACid:26890875,Cre14.g611600,88,889,0.106158418,24,191,0.137526919,77,280,0.342568802,"[755, 12, 2, 1, 3, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007157619,"[207, 10, 2, 2, 3, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.032343123,"[['1003', '5'], ['1258', '5'], ['1005', '5'], ['1035', '5'], ['1000', '5'], ['999', '5'], ['1261', '5'], ['1023', '5'], ['1263', '5'], ['1010', '5'], ['997', '5'], ['1031', '4'], ['1009', '5'], ['1017', '5'], ['1011', '5'], ['1259', '5'], ['1257', '5'], ['1008', '5'], ['1015', '5'], ['1001', '4'], ['1002', '5'], ['1024', '5'], ['1026', '5'], ['1014', '5'], ['1022', '5'], ['1019', '4'], ['1007', '4'], ['1027', '5'], ['1260', '5'], ['1036', '5'], ['1012', '5'], ['996', '5'], ['1020', '5'], ['1032', '5'], ['1029', '5'], ['1013', '4'], ['995', '4'], ['1004', '5'], ['998', '5'], ['1016', '5'], ['1033', '5'], ['1028', '5'], ['1018', '5'], ['1030', '5'], ['1021', '5'], ['1034', '5'], ['1262', '5'], ['1006', '5'], ['1025', '4']]",5,238
719,Cre02_g146050_t1_2|PACid:26900812,Cre02.g146050,78,919,0.090073507,27,164,0.185877123,93,339,0.341521559,"[907, 1, 4, 1, 1, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004530358,"[309, 4, 10, 2, 0, 0, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022954092,"[['1455', '4'], ['284', '3'], ['1456', '3']]",4,10
425,Cre14_g630400_t1_2|PACid:26890804,Cre14.g630400,37,651,0.059104545,26,148,0.200159209,63,230,0.340854515,"[632, 3, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003069142,"[199, 11, 3, 3, 1, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.024318436,"[['1754', '6']]",6,6
707,Cre07_g312400_t1_2|PACid:26889586,Cre07.g312400,84,1376,0.063674583,47,303,0.173779468,126,460,0.340854515,"[2575, 20, 9, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002252997,"[900, 17, 2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004418669,"[['1241', '5'], ['1247', '5'], ['1246', '5'], ['1256', '5'], ['1243', '5'], ['1251', '5'], ['1253', '5'], ['1244', '5'], ['1250', '5'], ['1254', '5'], ['1252', '5'], ['1248', '5'], ['1255', '5'], ['1249', '5'], ['1242', '5'], ['1245', '5']]",5,80
240,Cre14_g626900_t1_2|PACid:26891209,Cre14.g626900,14,480,0.029748942,15,135,0.120256988,29,106,0.340337764,"[472, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000621813,"[91, 9, 2, 1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.038671024,"[['1386', '2']]",2,2
624,Cre14_g625450_t1_2|PACid:26891167,Cre14.g625450,5,534,0.009422234,8,115,0.07300592,38,139,0.340017297,"[640, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000346141,"[157, 5, 9, 2, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03816849,"[['1672', '5']]",5,5
730,Cre11_g481200_t1_2|PACid:26890569,Cre11.g481200,46,730,0.065819141,24,174,0.152421181,53,194,0.339725582,"[704, 11, 1, 0, 4, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007967374,"[176, 8, 4, 2, 1, 3, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.032384143,"[['649', '6']]",6,6
207,Cre01_g025850_t1_2|PACid:26903887,Cre01.g025850,497,3331,0.166363876,145,731,0.230381003,288,1056,0.338988843,"[3089, 42, 10, 9, 10, 1, 2, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005694728,"[873, 55, 19, 8, 11, 7, 6, 7, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030154785,"[['773', '5']]",5,5
178,Cre06_g293800_t1_3|PACid:26894425,Cre06.g293800,84,1228,0.071726974,34,265,0.140713935,112,411,0.338641339,"[1354, 10, 5, 5, 2, 3, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006243364,"[410, 23, 4, 10, 8, 4, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030912508,"[['170', '5']]",5,5
372,Cre10_g437950_t1_2|PACid:26904847,Cre10.g437950,191,2600,0.07731293,74,577,0.14065082,232,854,0.337317905,"[2502, 9, 10, 14, 6, 13, 5, 5, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009934641,"[707, 10, 14, 20, 11, 21, 9, 6, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.045566274,"[['705', '4']]",4,4
296,Cre10_g434900_t1_3|PACid:26905329,Cre10.g434900,102,1025,0.106762992,22,204,0.116430449,98,361,0.337012817,"[1153, 11, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001664817,"[381, 12, 1, 0, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012486587,"[['268', '5']]",5,5
80,Cre16_g683850_t1_3|PACid:26892388,Cre16.g683850,53,763,0.072892872,12,165,0.076499376,57,211,0.334937516,"[761, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001384083,"[194, 5, 0, 2, 0, 2, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.023954717,"[['961', '5']]",5,5
53,Cre10_g438100_t1_2|PACid:26904634,Cre10.g438100,20,569,0.035999712,15,130,0.125290563,41,152,0.334304255,"[594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[143, 1, 0, 1, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.026358789,"[['71', '4'], ['63', '4'], ['73', '4']]",4,12
